CODGEO;POP_MUN;TX_F;TX_TOT_0A24;TX_F_0A24;TX_TOT_60ETPLUS;TX_F_60ETPLUS;IND_JEUNE;TX_TOT_MEN1;TX_TOT_MEN6;TX_TOT_ET;TX_F_ET;A;PERCOU;AM;AI;ACSSENF;ACAVENF;AC3ENF;A_NETUD_24;A_ETUD;ENF;ENF_2;ENF_3_5;ENF_6_10;ENF_11_14;ENF_15_17;ENF_18_24;NOTE_CNAF
69256;44087;51,6;41,5;39,7;15,8;17,1;2,2;29,1;7,1;20,9;20,6;12998;35310;2113;5156;789;4940;2246;832;511;16540;2738;2774;4507;3073;1979;1469;0
69259;61636;51,6;37,8;35,9;18,9;20,7;1,7;34,9;5,5;18,7;18;17731;47165;3116;6998;1132;6485;2706;1155;518;21760;3857;3710;5698;4042;2558;1895;0
69264;36531;52;33,4;31,6;22;25,5;1,2;44,1;2,8;11,6;11,4;8877;22006;1556;3746;636;2939;1109;803;109;9561;1642;1573;2588;1872;1136;750;0
69266;147192;51,2;36,4;33,9;18,1;20,8;1,4;47,1;1,9;12,8;12;47114;96916;5592;27226;2534;11762;3594;4605;10649;35477;6669;6022;9112;6486;4215;2973;0
69275;26826;51;31,6;28,7;24,4;27,6;1,1;33,9;2,7;9,8;9,6;5846;16358;1105;1874;320;2547;789;397;49;7632;1272;1241;2042;1480;953;644;0
69282;31438;51,2;33;30,7;24,2;26,6;1,1;25,5;2,9;7,9;7,9;6054;18432;939;1653;236;3226;1039;389;42;8908;1393;1475;2382;1809;1172;677;0
69286;30645;52,9;35,7;33,1;22,7;25,1;1,3;31,3;4,8;13,6;13,2;6984;19673;1322;2417;417;2828;1140;371;41;9414;1449;1545;2617;1770;1217;816;0
69290;42950;51,3;34;32,6;21,5;23,4;1,3;32,1;3,2;11,3;11,4;10049;28552;1646;3333;534;4536;1659;639;280;13429;2287;2313;3775;2547;1503;1004;0
70279;5555;53,4;28,9;24,8;32,6;38,6;0,7;47,7;1,4;8,7;7,4;1580;3044;243;917;133;287;93;154;;1047;141;135;263;226;169;113;0
70285;10392;51,5;27,5;25,5;28,1;30,1;0,8;37,7;1,9;4,6;5;2146;5258;378;925;111;732;217;156;;2270;311;344;594;526;320;175;0
70310;8394;53,2;29,2;27,5;28;31,5;0,8;44,7;1,9;7,8;7,5;1994;4389;351;1010;112;521;158;179;15;1755;232;265;452;387;247;172;0
70311;7026;52,9;27,4;25;30,6;34,3;0,7;47,7;1,9;5,2;5;1601;3390;265;838;102;396;121;131;;1294;186;181;320;286;199;122;0
70550;15473;53,4;27,3;25,1;29,5;33,5;0,7;54,6;0,8;8;7,8;4557;8451;687;2738;337;795;236;477;183;2797;435;421;684;559;421;277;0
71014;13863;53,7;24,8;21,2;36;40,7;0,6;48,4;1,2;7,8;7;2705;5645;447;1445;191;622;208;221;43;2141;284;295;526;494;361;181;0
71076;45166;53,1;30;27,2;26,9;30,9;0,9;52,5;1,6;9,8;9,5;11464;23439;1880;6327;744;2513;802;1281;466;8760;1436;1350;2283;1779;1212;700;0
71153;22308;52,9;25,1;22,5;37,5;41,7;0,5;49,2;0,9;10,4;10,2;5062;10104;653;2919;354;1136;345;400;498;3555;526;552;848;743;542;344;0
71270;33350;53,1;29,8;27;27,5;31,2;0,9;47,3;1,7;13;11,5;8213;18752;1215;4062;508;2428;868;835;186;7605;1294;1209;2052;1456;1005;589;0
71306;18969;54,2;24,8;23,1;34,8;38,8;0,6;47,2;1,1;6,1;5,9;4160;8669;654;2235;297;974;295;324;58;3252;482;477;862;626;514;291;0
71540;3116;51,8;32;29,4;25,8;27,4;1,1;22,8;3,7;9,7;9,6;465;1467;65;117;39;244;90;18;;721;106;120;211;127;93;64;0
72003;11047;54,2;31,2;29,3;29,5;32,5;0,8;37,3;3,1;5,4;5,1;2685;6075;470;1320;191;704;254;185;18;2521;334;404;698;519;329;237;0
7209572181;151821;53,1;31,5;29,3;26,9;30,3;0,9;47,3;1,6;6,7;6,6;38380;83281;6899;19985;2113;9383;2811;4247;3894;33421;5107;5238;8747;6708;4579;3042;0
72181;144244;53,2;31,5;29,3;27;30,3;0,9;47,5;1,6;6,7;6,5;36572;79023;6438;19203;2018;8913;2664;4086;3885;31534;4812;4961;8271;6339;4309;2842;0
72264;12575;53;31;29;28,6;32,1;0,9;43,4;2;8;7,3;2596;5999;494;1260;163;679;260;300;52;2559;362;386;678;508;413;212;0
73008;29580;53,4;24,3;23,1;33,5;37,2;0,6;47,4;1,1;7,1;6,4;6008;13570;865;2939;311;1893;459;510;248;5367;861;822;1391;1108;787;398;0
73011;19071;51,9;28,2;26;28,2;32,2;0,8;44,4;1,7;12,1;11,5;4032;9679;692;1759;257;1324;446;356;46;4072;640;648;1101;829;534;320;0
73065;58653;52,8;33,2;31,7;23,4;26,7;1,1;44,7;1,9;11,6;11,2;15555;33289;2001;8514;860;4180;1307;1426;2624;12702;2086;1945;3427;2476;1735;1033;0
74012;34261;51;32,1;30,2;17,2;19,9;1,5;45;1,9;20,1;20;6266;15458;1094;2644;360;2168;718;436;203;6637;1232;1097;1792;1240;786;490;0
74042;12648;48,2;32,9;31,9;17,5;19,4;1,5;34,6;1,8;12,8;12,4;1978;5623;347;588;106;937;259;153;;2597;419;427;710;559;322;160;0
74081;17627;50,2;31,2;29,1;22,2;25,7;1,2;36,6;2,3;15,5;15;3233;8848;534;1128;168;1403;449;232;35;4058;628;588;1114;862;574;292;0
74133;11723;50,4;25,8;25;19,7;22,7;0,9;52,5;0,8;24,4;25,8;1631;3468;240;857;124;410;133;83;111;1301;229;208;337;263;145;119;0
74243;12561;52,3;32,3;30,2;16,9;19,2;1,5;39,4;1,4;23,2;24,9;1770;4582;307;665;90;708;205;129;75;2011;391;349;502;375;244;150;0
74281;34610;53,1;28;25,8;26,6;30,2;0,9;43,5;1,4;9,9;9,5;6297;15646;1085;2642;277;2293;666;441;249;6775;1122;1024;1935;1375;865;454;0
75056;2229621;53;27,3;26,5;21,8;23,8;0,9;51,1;1,3;14,4;14,4;426159;894200;51442;242133;18320;114264;31172;28352;66522;334409;53425;51531;86743;66557;44261;31892;0
76057;11957;52,8;30,4;28,6;25,3;28,6;1;32,1;0,8;1,5;0,9;2547;6509;473;948;139;987;215;176;6;2841;438;424;750;610;393;226;0
7609576540;119006;52,3;36,2;34,8;19,6;22,7;1,2;56;1,1;8;7,3;38897;68077;4369;26000;2270;6258;1683;4711;10104;20659;3789;3200;5335;3847;2631;1857;0
76157;14621;53,8;34,5;34,3;22,6;24,9;1,2;36,3;2,8;8,4;7,9;3542;8308;706;1554;281;1001;345;267;44;3504;528;549;929;673;461;364;0
7617876561;13314;52,9;31,2;29;26,4;28,4;1;34,5;2;5,8;5,3;2816;6963;612;1119;154;931;249;192;11;3053;466;493;818;595;410;271;0
76212;9515;54;33,9;31,3;22,4;26,2;1,2;40,1;1,8;5,3;5,3;2648;5757;512;1312;183;641;160;224;168;2286;337;326;600;495;309;219;0
76217;30214;54,4;27,1;24,5;32,4;36,6;0,7;46,7;1,4;2,1;1,8;8237;16359;1441;4524;626;1646;466;850;115;5926;859;895;1481;1181;930;580;0
76231;17343;52,4;35,7;34,2;19,9;22,8;1,4;45;2,2;7,9;7,3;5247;10908;1015;2787;321;1124;336;487;140;4227;707;675;1085;754;576;430;0
76259;19381;54,7;28,6;26,4;30,4;33,9;0,8;41,9;1,2;0,8;0,6;4601;9678;851;2264;439;1047;281;410;51;3661;449;480;983;774;576;399;0
76305;9378;51,5;33,6;31,6;22,2;24,7;1,3;30,8;2,4;1,4;1,1;2189;5404;429;898;129;733;211;176;;2348;310;320;646;487;343;242;0
76319;9937;51,8;33,6;31,1;23,6;26;1,2;29,8;3;5,5;5,3;2073;5771;367;703;119;884;292;126;13;2701;431;454;755;521;321;219;0
76351;172074;52,9;31,9;29,4;24,9;28;1;43,3;1,7;6,1;5,7;45778;98642;8613;23714;2427;11024;3187;3749;3727;39359;6165;6131;10320;7634;5275;3834;0
76410;11188;55;30,7;27,2;26,6;30,5;0,9;41,5;1,8;5,1;4,9;2948;6418;652;1370;224;702;189;275;34;2564;404;406;678;496;340;240;0
76474;7036;52,3;29,8;29,2;24,6;26,2;1;32,8;1,2;2,7;2,4;1527;3591;276;676;78;497;116;136;31;1491;255;223;380;297;205;131;0
76484;11505;50,8;31,8;28,6;24,6;27,2;1;31,4;1,6;5,2;4,7;2510;6407;484;969;137;920;283;168;7;2841;445;462;843;553;339;199;0
76498;22426;52,3;32,5;30,4;20,4;22,4;1,3;37,3;2,4;10,4;9,6;5756;13743;1133;2429;409;1785;537;483;88;5799;969;942;1557;1115;709;507;0
76540;110755;52,2;36,8;35,6;18,7;21,7;1,2;57,1;1,1;8,4;7,7;37551;64533;4114;25503;2201;5733;1523;4626;10052;19057;3570;2979;4894;3532;2381;1701;0
76575;28738;51,4;36,5;34,3;22,1;24,5;1,3;35,6;3,2;12;10,9;7247;18276;959;3197;490;2601;985;412;898;7932;1244;1335;2186;1521;954;692;0
7657576681;57442;52,5;32,8;30,1;24,2;27,1;1,1;37,5;2,2;8,9;7,9;14245;34673;2334;6217;901;4793;1519;889;1106;14745;2320;2412;3984;2894;1815;1320;0
77014;13761;53,7;28,6;25,6;26,7;29,7;0,9;43,2;1,1;13;12,2;2369;6175;459;875;121;914;274;176;105;2766;449;433;740;531;360;253;0
7708377337;40551;51,8;36,3;35,3;17,5;18,4;1,6;30,9;3,2;13,3;13,2;9090;22827;1564;4001;333;3192;1060;577;1478;10170;1604;1622;2879;1969;1236;860;0
77108;53569;52,4;34,5;32,7;18,4;19,4;1,5;29,9;3,4;14,8;14,4;10517;30768;1975;3108;380;5054;1613;566;176;14789;2448;2332;4132;2956;1758;1163;0
77131;14725;53,7;31,4;29,6;25;27,3;1;39,8;1,9;8,1;8,3;3397;8182;745;1422;188;1042;326;254;47;3583;520;546;993;694;499;331;0
77152;21094;51,1;34,4;32,8;19,8;21,7;1,4;35,5;4;17,8;16,5;5501;13971;983;2333;259;1926;699;262;49;6275;1053;1033;1738;1197;737;517;0
77183;9504;52,7;32;30;23,1;25,5;1,1;36,6;2,4;11,4;11,1;2018;5360;400;729;100;789;269;153;19;2452;381;394;646;518;320;193;0
77243;20718;52,7;32;30,3;21;23,1;1,2;34,5;2,1;11,5;11,4;3808;10295;784;1289;155;1580;421;302;49;4753;796;736;1309;941;577;394;0
77284;53766;51,8;36,7;33,7;16,7;19,2;1,8;34,8;3,8;14,4;13,6;13158;33938;2883;5157;647;4471;1593;967;163;15680;2706;2548;4186;2905;1950;1385;0
77285;20713;52,5;38,6;35,1;16,6;18,3;2;29,5;5;20,1;19,6;4554;13070;1155;1408;204;1787;722;229;26;6517;1008;1108;1779;1288;757;577;0
7728577288;60779;52,4;37;35,1;16,2;18,6;1,9;37,8;3,9;19;18,3;14750;37864;3129;5845;772;5004;1835;1080;419;17302;3152;3010;4566;3134;1974;1466;0
77288;40066;52,4;36,1;35,1;16;18,8;1,8;41,5;3,4;18,5;17,6;10196;24794;1974;4437;568;3217;1113;851;393;10785;2144;1902;2787;1846;1217;889;0
77296;17500;50,7;39,1;37,1;12;12,9;2,7;24,5;4,1;11,2;10,8;3464;10406;738;945;127;1654;568;232;58;5161;808;793;1435;1039;644;442;0
77305;17173;52,1;38,4;35,9;19,3;21,1;1,6;33,9;5,1;23,3;22;5045;13586;1111;1832;355;1747;782;326;51;6410;1017;1010;1687;1247;835;614;0
77333;12824;53,5;33,3;31,6;22,4;25;1,2;39,2;2,8;13,7;13,6;3008;7559;623;1212;185;988;346;199;18;3378;501;532;911;655;476;303;0
77350;19917;50,9;32,3;31,4;20,4;21,2;1,3;23,1;2;10,8;9,6;3030;9022;566;812;89;1563;384;156;16;4342;580;624;1170;952;637;379;0
77379;11940;54,1;31,4;29,9;26,7;29,3;0,9;42,1;2,7;11,7;11,7;2742;6661;586;1141;184;831;290;199;57;2903;483;478;760;562;371;249;0
77390;22559;51,7;37;36;16,2;17,4;1,9;20;3,9;13,6;13,2;3944;12144;781;976;137;2050;650;198;7;6014;862;870;1678;1253;812;539;0
77445;30068;51;40,4;39,2;12,2;12,7;2,8;22,5;5,9;13,6;13,3;5843;18268;1275;1467;185;2916;1110;352;24;9311;1268;1327;2546;1954;1303;913;0
77468;23669;51,4;37;35,9;14,8;15,3;2;31,5;3,7;15,7;15,3;4594;12915;966;1497;167;1964;634;250;130;6168;1021;987;1620;1263;743;534;0
77514;25889;50,3;35,2;34,1;15,8;16,9;1,9;28,2;3,7;14;13,8;4973;14786;977;1368;211;2417;762;272;24;7192;1217;1167;2010;1468;813;517;0
78123;15102;50,1;35,5;33,5;15,7;16,8;1,9;32,7;3;17,2;16,7;3566;10596;648;1024;155;1739;576;193;31;5130;1003;941;1347;970;503;366;0
78124;15205;50,5;35,4;33,6;16,6;17,8;1,8;28,6;2;10,1;10,5;2298;7248;330;579;62;1327;341;124;81;3563;402;525;998;826;500;312;0
78138;10013;51;39,4;38;16;16,4;2,1;19;7,7;18,8;18,7;2095;6558;396;544;126;1029;424;91;8;3302;536;548;884;653;386;295;0
78208;26290;50,5;34,3;32,8;17,7;18,8;1,6;31,6;2,2;9,4;8,8;4717;13820;808;1449;125;2335;690;315;320;6636;1063;1069;1883;1312;822;487;0
78297;27546;50,8;36,2;35,2;12,3;12,8;2,5;30,9;2,5;8,6;8,9;5631;16065;1143;1812;150;2526;775;312;366;7745;1255;1287;2123;1538;984;558;0
78335;16040;50,4;36,9;35,2;17,6;18,7;1,7;29,2;5,5;14,6;14,8;3828;11327;654;1273;166;1735;735;196;20;5594;895;921;1532;1080;684;482;0
78361;45052;50,5;36,5;36,1;18,8;19,6;1,6;34,6;6,5;24,8;23;10636;27820;1744;4426;709;3757;1650;628;105;12679;2238;2113;3343;2284;1490;1211;0
78362;20251;51,5;36,5;34,8;19,4;20,9;1,5;30,9;4,1;13,3;12,2;4442;12885;858;1391;200;1993;768;354;73;6246;1171;1104;1692;1126;704;449;0
78383;18827;50,6;30,2;28,4;23,6;25,8;1,1;31,4;1,9;7,6;7,5;2960;8778;523;847;84;1506;414;207;151;4227;619;661;1156;885;583;323;0
78440;31487;49,6;38,1;37,3;18,1;17,8;1,7;27,3;7,9;24,7;22,7;7273;21464;1252;2476;324;3221;1536;349;69;10629;1779;1820;2878;2031;1272;849;0
78490;31342;52,7;33,5;32,1;18,9;21,4;1,5;29,4;3,1;10,4;9,9;5680;16851;949;1689;188;2854;864;295;47;8112;1282;1317;2266;1607;982;658;0
78498;37461;52,2;31;29,5;21,3;23,8;1,2;36,8;2,4;15;15,4;6922;19210;1319;2276;301;3026;913;422;103;8946;1680;1546;2425;1679;1005;611;0
78586;51599;52;32,2;30,9;20,1;21,7;1,3;30,2;3,3;15,7;15,5;9750;28172;1580;3086;341;4743;1389;509;150;13319;2292;2174;3552;2587;1649;1065;0
78621;30979;50,8;40,7;40,5;13,8;13,9;2,5;26,3;7,5;22,4;22,1;7582;21888;1366;2539;421;3256;1436;409;187;10580;1836;1812;2799;2018;1248;867;0
78643;9698;52;35,2;34,2;19,6;20;1,5;20,2;3;12,4;13,3;1637;5106;260;425;62;890;290;74;;2510;345;367;699;567;330;202;0
78644;5978;50,7;37,7;37,5;17,9;18,2;1,7;23,6;7,6;17;15,1;1443;3681;;667;;505;214;88;170;1688;265;277;447;333;224;142;0
79049;18962;51;30,5;29,8;25,8;27,3;1;34,1;1,1;5,5;5;3492;8956;502;1469;160;1361;368;368;95;3960;643;620;1136;803;528;230;0
79191;57393;53,1;29;26,7;26,9;30,5;0,8;48,7;0,9;5,7;5,1;14060;29147;2398;7566;787;3309;783;1834;762;11031;1606;1608;2892;2436;1613;876;0
79329;14230;52,8;24,8;23,3;35,7;39;0,6;43,2;1;3,8;3,8;2885;6343;471;1436;213;765;208;325;77;2516;368;379;682;535;370;182;0
80001;23821;53,7;29,5;27,1;28,8;32,4;0,8;40,8;2;1,4;1,3;6166;13003;1181;3036;530;1419;366;542;99;4946;667;694;1236;1025;766;558;0
80021;132699;52,6;37,8;35,9;19,3;21,9;1,4;46,7;2;7,4;6,8;43303;82064;5896;26436;2930;8041;2518;4229;10147;27874;4346;4244;7229;5403;3794;2858;0
81004;49342;54,4;30;27,9;31,4;34,7;0,7;50,5;1,3;6;5,7;13838;25775;1918;8660;757;2503;661;1358;2313;8730;1198;1288;2273;1844;1296;831;0
81021;6148;52,7;24,1;22,2;41,7;44,2;0,5;33,4;1,7;10;10,3;987;2435;156;418;93;320;121;53;;1043;132;146;274;225;169;97;0
81060;9688;53,4;22,4;19,2;40;44,2;0,5;45,7;1;5,3;5,3;2174;4656;367;1085;166;556;147;159;36;1800;254;284;486;365;268;143;0
81065;41636;52,8;28,2;25,9;31,1;34,3;0,7;42,4;1,5;4,4;4,1;9598;20980;1644;4960;532;2462;694;953;635;8387;1240;1218;2162;1775;1220;772;0
81099;14334;53,4;28,4;27,2;30,5;32,8;0,8;37,4;1,8;5,7;5,2;3131;7252;611;1405;160;955;237;228;19;3011;415;457;820;628;440;251;0
81105;11807;52,6;27,3;26,3;32,9;34,8;0,7;33,5;1,7;7,9;7,7;2681;6480;449;1153;196;883;291;186;22;2720;348;402;742;582;396;250;0
82112;12564;51,7;27,5;25,2;31,2;33,2;0,8;33,9;2,7;14,7;13,1;2209;5438;331;961;145;772;249;137;22;2314;334;352;690;496;304;138;0
82121;57921;52,4;29,8;27,5;27;30;0,9;39,3;1,6;8,6;7,9;14092;32419;2438;6588;819;4247;1202;1307;;13314;1944;1905;3531;2883;1962;1089;0
83023;16450;51,7;33,4;31,4;24,2;26,6;1,1;33;2,5;8,4;7,7;3878;9641;708;1566;256;1348;400;304;23;4151;578;637;1158;881;563;334;0
83050;39174;52,2;29,2;28,1;26,8;28,9;0,9;35,2;1,5;7,1;6,5;8214;20014;1611;3434;396;2773;748;598;118;8619;1324;1343;2390;1743;1155;664;0
83061;53039;52,4;25,1;23,2;33,5;35,8;0,6;36,6;1,4;8,3;7,7;10014;23910;1769;4245;569;3431;813;605;72;9890;1600;1579;2698;2010;1257;746;0
83062;25298;53,1;30,3;27;28,5;31,6;0,8;40,5;1,1;2,9;2,8;5899;12210;776;3297;273;1553;359;409;1021;4481;660;648;1213;927;614;419;0
83069;55713;52,8;24,3;21,7;34,8;37,5;0,6;40,5;1,2;4,6;4,2;9970;21722;1781;4849;511;2829;584;627;149;8412;1257;1194;2243;1775;1206;737;0
83073;10183;51;29,6;28,1;27,7;29,5;0,9;30,2;1,5;7,6;6,7;2245;5487;383;953;103;806;204;143;5;2329;368;347;669;454;321;170;0
83086;9328;51,6;27,4;26,2;31,3;32,2;0,8;27,8;2,6;10,5;10;1697;4423;300;618;100;679;189;112;;1948;286;266;539;430;286;141;0
83126;64523;52,2;27,9;25,8;29,7;32,2;0,8;36,1;1,6;5;4,7;14341;33392;2648;6322;913;4458;1107;946;105;13668;2193;2028;3643;2652;1920;1232;0
83137;163760;52,5;27,1;25,1;29,1;32,3;0,7;43,7;1,3;5,9;5,6;40841;87976;7190;20719;2416;10516;2846;2637;1647;34163;5700;5352;8871;6550;4533;3157;0
84003;12325;52,9;28,5;26,7;29,9;32,2;0,8;39,6;1,7;11,1;10,3;2422;5652;468;1113;134;707;219;130;;2388;313;348;654;521;346;206;0
84007;90305;53,3;33,4;31,4;23,9;26,4;1,1;46;2,5;13,5;13;27667;58952;4498;14875;1657;6637;2388;2282;2572;22946;3865;3782;5984;4380;2857;2078;0
84019;13776;50,9;29,4;27,3;28,4;30,4;0,9;31,1;3;10,1;11;2733;7047;422;1095;160;1056;328;217;;3097;480;493;897;600;401;226;0
84031;28422;53,2;30;28,2;27,8;29,6;0,9;36,7;2,4;11,8;11;6430;15103;1177;2901;399;1953;639;537;47;6327;1027;971;1683;1215;876;555;0
84035;25636;51,6;29,5;28,2;27;28,7;0,9;39;2,2;13,1;12,4;5634;13273;938;2549;341;1806;587;421;26;5489;925;910;1481;1084;669;420;0
84054;18955;52,9;26,2;24,2;30,2;32,3;0,7;36,8;1,3;5,6;5;3503;8418;666;1489;157;1191;282;223;17;3568;485;508;974;766;532;303;0
84080;12015;51,9;31,9;30,1;23,1;24,8;1,1;27,8;2,4;4,9;4,4;2316;6282;468;757;116;975;259;182;;2870;419;420;828;598;374;231;0
84087;29193;53;30,4;28,9;27,5;29,7;0,9;36,9;2,1;8,1;8,1;6271;15054;1141;2775;338;2017;617;486;31;6442;953;1035;1723;1298;876;557;0
84089;19498;52,8;29;27,2;26,6;28,4;0,9;35,7;1,3;4,1;3,9;3942;9753;783;1530;189;1440;286;336;32;4188;693;670;1093;834;553;345;0
84092;17344;49,9;30,5;29,1;24,9;27,1;1;33,7;2,3;9,2;8;3544;9177;596;1401;194;1353;436;275;23;4064;679;659;1079;812;530;305;0
84129;18500;52,1;32,2;31;23,8;25,4;1,1;32;2;9;9,1;4194;10781;717;1609;240;1628;462;350;19;4706;714;701;1308;955;641;387;0
84138;9519;52,7;27,6;25,7;33,9;35,8;0,7;35,2;2,6;9,7;8,8;1763;4275;301;776;109;577;197;105;;1825;227;297;487;382;274;158;0
85092;13647;52,4;24,9;24,1;36;39,1;0,6;43,4;0,9;2,4;2,5;2981;6006;443;1700;177;661;187;281;;2199;251;257;543;560;391;197;0
85191;52732;53,1;31,4;29,1;26,5;29,4;0,9;48,1;1;4,8;4,6;14176;28370;2054;8275;663;3184;884;1866;1801;10396;1403;1477;2742;2295;1571;908;0
8604186194;97401;54,1;39,2;38,5;20,7;23,2;1,2;56,3;1,3;8,1;7,7;34063;58659;3995;23394;1879;4795;1428;4165;11079;17973;2922;2752;4683;3476;2458;1682;0
86066;31262;53,1;27,5;25,4;32,7;35,9;0,7;43,8;1,8;6,2;5,9;7802;17063;1543;4034;383;1842;610;790;236;7055;959;1051;1847;1492;993;713;0
86194;87427;54,1;40,4;39,8;19,9;22,5;1,2;57,9;1,3;8,6;8,1;31866;53634;3581;22346;1756;4183;1253;3897;10955;15877;2605;2448;4124;3067;2163;1470;0
8619486214;94523;54;39,5;38,8;20,8;23,3;1,2;56,6;1,3;8,1;7,7;33307;56811;3806;23087;1813;4601;1361;4058;11146;17134;2755;2616;4453;3353;2364;1593;0
87085;135098;53,7;31,7;30,3;26,9;30,2;0,8;54,2;1,2;10,5;9,7;37637;68621;4935;23911;2497;6294;1763;4329;7567;22300;3685;3534;5772;4319;2925;2065;0
88160;32188;52,5;31,3;28,5;26,6;30,4;0,9;48,8;1,5;5,8;5,9;8575;17446;1504;4787;525;1759;562;830;704;6597;962;954;1681;1349;963;688;0
88209;8436;53,9;28,4;26,2;26,5;29,9;0,9;41,5;1,4;2,8;2,7;1992;4433;390;935;115;552;149;154;27;1783;244;276;462;382;257;162;0
88383;7774;54,9;26,1;24,1;33,9;38,9;0,6;51,6;1,2;6,1;5,6;1912;3787;325;1058;139;390;96;197;62;1349;160;172;332;322;215;148;0
88413;20471;53,8;28,1;25,4;31,5;35,3;0,7;45,6;1,3;6,6;6,1;5561;11494;949;3027;355;1230;402;446;306;4347;548;613;1163;927;643;453;0
89024;34869;53,7;29,3;27,1;28;31,3;0,8;48,9;1,5;7,8;7,6;9244;19068;1584;5040;521;2099;652;999;323;7229;1043;1098;1925;1497;1000;666;0
89206;9690;53,3;32,7;29,6;27,7;30,2;1;43,5;3,4;13,7;11,7;2229;5132;391;1056;149;633;223;162;;2116;315;339;527;427;294;214;0
89257;6938;51,9;30,9;28,5;29,5;31,8;0,9;36,4;4,3;10;10,6;1526;3893;278;626;128;494;213;108;;1744;229;267;460;402;235;151;0
89387;25018;53,5;29,1;26,4;29,1;32,2;0,8;47,8;1,8;12,1;10,8;6452;14586;1253;3076;451;1672;589;517;86;6029;913;966;1590;1267;792;501;0
9000890010;55019;50;33;29,6;23,8;27,5;1;47,6;1,9;11;10,9;13710;28753;2115;7474;899;3222;1119;1105;1650;10905;1715;1657;2854;2251;1462;966;0
90010;50196;49,8;33,6;30,2;22,8;26,5;1,1;48,6;1,8;11,6;11,6;12907;26605;1974;7180;851;2902;1009;1057;1637;9929;1581;1516;2600;2043;1314;875;0
9007590099;8933;52,1;30,9;29,2;25,8;27,8;1;34,5;2,1;6;6,2;1802;4845;310;642;112;738;241;95;15;2188;289;304;629;477;305;184;0
91021;10707;50,9;29;28,2;21,7;25,1;1;43;1,1;12;9,4;2328;5749;480;941;119;788;230;204;25;2510;488;403;657;474;304;184;0
91027;30094;50,9;33,5;32;18,1;19,1;1,5;31,9;3,3;18,7;17,4;6721;19475;1339;1963;281;3138;928;369;59;9330;1704;1653;2564;1719;1017;673;0
91103;25624;51;36,2;34,9;15,8;17,3;1,9;31,1;2,6;10,6;10,7;4950;14695;975;1363;172;2440;724;376;73;7143;1252;1178;1972;1349;878;514;0
91114;26066;51,4;32,8;29,8;22,3;25,2;1,2;29,8;2,4;10,4;9,8;3968;11994;782;1080;124;1982;563;188;72;5912;825;906;1689;1236;778;478;0
91174;47632;50,7;36,1;36,1;15,1;16,2;1,9;34,6;4,4;23,4;22,2;12273;32180;2478;4708;614;4473;1655;869;194;14806;2863;2552;3934;2615;1602;1240;0
9117491553;55105;50,9;35,6;35,3;16,2;17,4;1,8;33,4;4,1;21;19,9;13304;35411;2705;4935;634;5030;1797;930;205;16429;3088;2780;4393;2964;1835;1369;0
9120191657;59813;52;35,3;33,4;20;21,7;1,4;28,7;3,6;13,5;13,1;10779;31702;2301;3116;360;5002;1660;634;86;15531;2387;2438;4346;3115;1937;1308;0
91207;5494;52;35,2;34,8;19,5;20,8;1,5;23,2;3,1;11,8;11,9;1055;3354;195;245;40;575;196;81;7;1685;280;274;455;339;199;138;0
91215;12565;52,5;40,8;38,6;15,2;16,2;2,3;23,6;6,5;21,4;20,4;2470;7471;620;663;105;1082;422;105;12;3805;544;620;1001;794;487;359;0
91223;24502;51,8;35,4;35;18,2;20;1,6;37,2;3,4;16;14,5;5532;14939;1034;2059;270;2169;823;356;87;6992;1089;1068;1875;1394;938;628;0
91228;66703;51,1;39,4;37,9;13,6;14,6;2,3;33,3;5,4;18,5;18;17373;43782;3050;7706;692;5925;2388;1125;2256;19758;3407;3263;5224;3893;2318;1653;0
91235;9219;33,9;35,8;37,9;6,3;9,1;3,6;31,8;4;21,9;16,2;2014;5884;516;549;58;891;328;139;9;2915;665;560;741;471;289;189;0
91286;27716;50,5;45;44,5;10,9;11,6;3,5;23,6;11,1;30,1;29,2;6434;19706;1410;1946;400;2678;1359;354;57;10160;1632;1629;2693;1981;1275;950;0
9128691687;58848;51,8;39,3;38;15,8;17,3;2,1;30;6,8;22,3;21,5;12499;37483;2775;3686;625;5413;2278;691;107;18906;3201;3109;5104;3598;2276;1618;0
91345;21657;51,9;33,8;32,5;19,7;21,7;1,4;31;3,1;14;13,8;3785;11126;730;1094;152;1809;555;204;39;5370;873;882;1464;1063;668;420;0
91377;45902;50,6;33;32,2;16,9;18,4;1,6;37,5;2,6;14,8;14,9;10476;28099;1712;4003;357;4404;1314;717;923;12861;2491;2276;3580;2245;1408;861;0
91421;23565;51,7;31,8;30;22,9;24,4;1,1;27,8;2,7;13,4;12,3;4249;12248;866;1287;152;1944;566;208;56;5892;863;910;1637;1191;797;494;0
9142191657;54691;51,9;35;33,3;19,8;21,2;1,4;27,5;3,9;15,9;15,2;10343;30180;2158;3087;389;4709;1560;602;107;14712;2284;2321;4093;2899;1840;1275;0
91514;8444;52,3;31,5;29,9;23,2;25,4;1,1;32,1;2,5;11,1;10,3;1690;4633;294;594;64;738;212;110;32;2139;358;329;537;432;304;179;0
91521;27312;52,8;34,9;33,3;18,9;20,3;1,6;31;3,7;17,5;16,7;5763;17674;1215;1468;248;2832;1048;295;48;8820;1533;1434;2372;1712;1049;720;0
